Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2021-03-18,117.39567565917969,151.39950561523438,100.23853302001953,221.38958740234375,217.72000122070312
2021-03-19,116.86972045898438,153.7480010986328,100.51722717285156,221.0345458984375,218.2899932861328
2021-03-22,120.18131256103516,155.5435028076172,100.70219421386719,226.44647216796875,223.3333282470703
2021-03-23,119.35340118408203,156.875,101.2298355102539,227.97216796875,220.72000122070312
2021-03-24,116.96712493896484,154.35350036621094,100.79344940185547,225.93789672851562,210.08999633789062
2021-03-25,117.45410919189453,152.31300354003906,100.78997039794922,222.94410705566406,213.4633331298828
2021-03-26,118.05799865722656,152.60150146484375,100.40665435791016,226.91665649414062,206.23666381835938
2021-03-29,118.23330688476562,153.7864990234375,101.45100402832031,225.72683715820312,203.76333618164062
2021-03-30,116.78206634521484,152.76449584960938,101.4847412109375,222.47389221191406,211.8733367919922
2021-03-31,118.97356414794922,154.70399475097656,102.28064727783203,226.23533630371094,222.64332580566406
2021-04-01,119.80146026611328,158.0500030517578,105.61608123779297,232.54925537109375,220.5833282470703
2021-04-05,122.62604522705078,161.3365020751953,110.03852844238281,238.9975128173828,230.35000610351562
2021-04-06,122.92796325683594,161.1909942626953,109.55751037597656,237.83645629882812,230.5399932861328
2021-04-07,124.57405090332031,163.96949768066406,111.03380584716797,239.79388427734375,223.6566619873047
2021-04-08,126.97006225585938,164.96499633789062,111.59912872314453,243.0084991455078,227.93333435058594
2021-04-09,129.5414276123047,168.61000061035156,112.60283660888672,245.50332641601562,225.67333984375
2021-04-12,127.82718658447266,168.96949768066406,111.31101989746094,245.56088256835938,233.9933319091797
2021-04-13,130.93418884277344,170.0,111.79750061035156,248.0365447998047,254.10667419433594
2021-04-14,128.5966339111328,166.64999389648438,111.17662811279297,245.25381469726562,244.07666015625
2021-04-15,131.0023956298828,168.95449829101562,113.32585906982422,249.00570678710938,246.28334045410156
2021-04-16,130.6712646484375,169.9720001220703,113.2018814086914,250.19549560546875,246.5933380126953
2021-04-19,131.3335418701172,168.60049438476562,113.54952239990234,248.2764434814453,238.2100067138672
2021-04-20,129.6485595703125,166.7344970703125,113.01641082763672,247.81585693359375,239.663330078125
2021-04-21,130.02838134765625,168.1009979248047,112.98368835449219,250.04202270507812,248.0399932861328
2021-04-22,128.5089874267578,165.45199584960938,111.70277404785156,246.7699737548828,239.89666748046875
2021-04-23,130.82708740234375,167.04400634765625,114.0538330078125,250.5889892578125,243.13333129882812
2021-04-26,131.21669006347656,170.4499969482422,114.54975128173828,250.97279357910156,246.06666564941406
2021-04-27,130.89523315429688,170.8715057373047,113.6100082397461,251.3758087158203,234.913330078125
2021-04-28,130.1063232421875,172.9250030517578,116.98512268066406,244.26548767089844,231.46665954589844
2021-04-29,130.00892639160156,173.5655059814453,118.65730285644531,242.29844665527344,225.6666717529297
2021-04-30,128.04144287109375,173.37100219726562,116.71039581298828,241.98171997070312,236.47999572753906
2021-05-03,129.0933380126953,169.32449340820312,116.19365692138672,241.67471313476562,228.3000030517578
2021-05-04,124.52532958984375,165.593505859375,114.39602661132812,237.769287109375,224.53334045410156
2021-05-05,124.76882934570312,163.52699279785156,114.78977966308594,236.50262451171875,223.64666748046875
2021-05-06,126.3662109375,165.31849670410156,115.90951538085938,239.63082885742188,221.17999267578125
2021-05-07,127.03939056396484,164.58050537109375,116.63252258300781,242.25045776367188,224.1233367919922
2021-05-10,123.76119995117188,159.52450561523438,113.64820861816406,237.18394470214844,209.67999267578125
2021-05-11,122.84408569335938,161.19549560546875,112.57258605957031,236.27230834960938,205.73333740234375
2021-05-12,119.78055572509766,157.5970001220703,109.11070251464844,229.334716796875,196.6300048828125
2021-05-13,121.9269790649414,158.07350158691406,110.53839874267578,233.2017822265625,190.56333923339844
2021-05-14,124.34658813476562,161.14500427246094,112.98517608642578,238.1147003173828,196.5800018310547
2021-05-17,123.19532012939453,163.51950073242188,113.50785827636719,235.26483154296875,192.27667236328125
2021-05-18,121.80988311767578,161.61399841308594,112.19619750976562,233.24974060058594,192.6233367919922
2021-05-19,121.65380859375,161.58999633789062,112.64399719238281,233.82681274414062,187.82000732421875
2021-05-20,124.20999908447266,162.38400268554688,114.4019775390625,237.0583953857422,195.5933380126953
2021-05-21,122.37577819824219,160.1540069580078,113.76622009277344,235.79844665527344,193.6266632080078
